solvent ID,smiles,EA_0-1,protic
zinc_652019210,C=CCC[C@H](C)N[C@H](CO)CCF,-4.0327460538854805,True
zinc_114211988,CCOC(=O)OCCCF,-5.84039481450474,False
zinc_308270631,CC[C@H](CO)N[C@H]1C[C@H](C(F)F)C1,-5.207760416580561,True
zinc_226657762,CCCCCN(CCO)CC(F)F,-4.776425131602812,True
zinc_639475780,CCC(F)(F)CN1CC[C@@H](O)C1,-2.8984431647667463,True
zinc_307939818,CCOCCN(CC)CCCF,-5.231703668395887,False
zinc_88026817,OC1CN(CCCF)C1,-4.642765705699209,True
zinc_689908170,C[C@H](O)[C@@H](C)N1CC[C@@H](F)C1,-5.400112161655264,True
zinc_388149413,CC[C@H](CO)NCCCCF,-4.3474522632134205,True
zinc_382056477,CCC[C@H](C)N[C@@H](CO)CC(F)F,-4.750014574092625,True
zinc_379394413,C=CCN(CCCCF)CCOC,-3.863872605180432,False
zinc_160383087,CN(CC(F)F)[C@@H]1CCCC[C@@H]1O,-5.242992140934525,True
zinc_307886893,CO[C@@H](C)[C@@H](C)NCCCF,-4.280613510880192,True
zinc_169795792,CC[C@H](C)OC(=O)OCCCF,-4.549131030052675,False
zinc_34850433,CCCOC(=O)OCC(F)F,-5.881840511915442,False
zinc_698615302,CO[C@H](C)CNC[C@@](C)(O)C(F)F,-5.618235915025403,True
zinc_307601653,C[C@H]1[C@H](C)CCN1C[C@@H](O)CF,-4.767571013469108,True
zinc_379414681,CC[C@@H]1CN(CCCF)C[C@H](C)O1,-5.450289332641424,False
zinc_307702657,CC[C@H](F)CN1CCCC1,-5.422979713988456,False
zinc_104633087,CC(C)(F)[C@@H](O)CN,-5.615888990672721,True
zinc_336262865,C[C@@H](O)CN1CC[C@H](F)C1,-4.806902196890099,True
zinc_698588162,C=CCNC[C@](C)(O)C(F)F,-3.883410837305331,True
zinc_308220217,COC[C@@H](C)N[C@H]1CCC(F)(F)C1,-4.61178922487174,True
zinc_306343254,C[C@@H]([C@@H](C)O)N1CCC(F)(F)C1,-3.964799027978272,True
zinc_308262083,COC[C@@H](C)NCC1CC(F)(F)C1,-4.374714354402466,True
zinc_307326159,O[C@@H](CF)CN1CCCCCCC1,-5.486354458033609,True
zinc_50103500,O[C@H]1CCCN(CC(F)F)C1,-4.774137212435401,True
zinc_308133453,CC(C)[C@H](F)C(=O)N(C)C[C@@H](C)O,-2.788085073579272,True
zinc_306542085,C[C@H](F)CCN1CCO[C@@H](C)C1,-4.5212484414491,False
zinc_307280887,C[C@H](CF)NCC1(C)CC1,-3.972932043523283,True
zinc_261507124,FC1(F)CC[N@](C2COC2)C1,-4.262686254921146,False
zinc_308165110,C[C@@H]1CC[C@@H]1NCCOCC(F)F,-5.393279092229955,True
zinc_902992062,COC[C@@H](C)N1CCC[C@H](F)C1,-5.51186913367876,False
zinc_663341751,CC(C)CNCCOCCF,-4.3210212290153045,True
zinc_1617955635,C[C@H]1[C@@H](O)CCN1CCF,-4.448488182384188,True
zinc_307946228,CC(C)N(CCCCF)C(C)C,-5.520932437307068,False
zinc_307355548,CC1(C)CC(NCCF)C1,-5.43476148601005,True
zinc_307177352,C[C@H](O)[C@@H](C)N1CCC(F)(F)CC1,-5.358693083937033,True
zinc_1356586679,CC(C)CC[C@@H](O)CNCC(F)F,-4.7176936373075495,True
zinc_662168920,C=C[C@H](CO)NCCCCCF,-3.910716172019834,True
zinc_649694086,CC(C)N(CCCF)C1COC1,-5.542814630051728,False
zinc_234050296,CC[C@H](O)CNC(=O)C(F)F,-2.59811606010309,True
zinc_880292254,CC(C)OCCN1CC[C@H](CF)C1,-5.214077042485769,False
zinc_33369389,CC(F)(F)CNCCO,-4.824873423832645,True
zinc_827472366,COCCN(C)CC1CC(F)(F)C1,-4.858262273574065,False
zinc_382173589,CCC[C@@H](C)NCCC(C)(F)F,-4.364053815545722,True
zinc_307436400,O[C@H](CF)CNC1CC1,-4.662204464248789,True
zinc_663341493,FCCOCCNC1CCCCC1,-5.7547036911927165,True
zinc_123417883,C[C@@H]1C[C@H](NCC(F)F)C1,-5.357973005183961,True
zinc_307982016,COCCN(C)CCCCCF,-4.553918640416937,False
zinc_70839846,OC1CN(CC(F)F)C1,-4.671059282905471,True
zinc_308138909,COC(=O)CN(C)CCCCCF,-3.9703194611401216,False
zinc_688730165,CC[C@H](COC)NCCCC(F)F,-4.679204853883704,True
zinc_307356181,C[C@@H](O)[C@H](C)NCCCF,-5.169785894299627,True
zinc_931686638,CC[C@@H](CO)N1CC[C@@H](CF)C1,-5.504416375126655,True
zinc_679852474,CCCN(CC(F)F)C[C@@H](C)OC,-5.438140462174012,False
zinc_663341095,C[C@@H]1CC[C@H](NCCOCCF)C1,-5.353917921244301,True
zinc_639182590,CC[C@@](C)(CN[C@H](C)CF)OC,-5.48273515026422,True
zinc_306507738,CN(CCF)[C@@H]1CCC[C@H]1O,-5.571152986529223,True
zinc_143016329,FCCCCN1CCCC1,-5.409341137822452,False
zinc_388475380,FCCCCCN1CCOCC1,-5.604299861139371,False
zinc_130992592,CC[C@H](C)NCCOCC(F)F,-4.384754988602904,True
zinc_880291882,COCCN1CC[C@H](CF)C1,-4.576011527460787,False
zinc_393335449,CCCN(CC(F)F)C1CCC1,-5.522051541967921,False
zinc_307245894,O[C@H](CF)CN1CCC1,-4.208375541968467,True
zinc_87775051,CCC[C@H](CC)NCCF,-4.386894074610779,True
zinc_306766526,CN(CCCCF)C1CC1,-4.5211590176171725,False
zinc_122798093,CCC[C@H](O)CN(C)CC(F)F,-5.8246240497361645,True
zinc_306751517,C[C@H](F)CCN1CCOCC1(C)C,-5.465162383418546,False
zinc_388338832,C[C@@H]1COCCN1CCCCCF,-5.508776696372479,False
zinc_639182668,CO[C@@H](C)[C@H](C)N[C@@H](C)CF,-5.3341469554422565,True
zinc_306448547,C[C@@H]1CN(CCCF)C[C@@H]1C,-5.334901224871828,False
54303867,C1COC[C@@H]1F,-4.595672781346611,False
zinc_640075878,COC[C@H](C)N1CC[C@](C)(F)CC1,-5.361920182383441,False
zinc_233898562,CC[C@@H](O)CNCCOCC(F)F,-4.723222692225645,True
zinc_616581158,COCCN[C@@H]1CCCC[C@H]1F,-4.222135415542921,True
zinc_379314724,C[C@@H](O)CCN(C)CCCCF,-4.854179977205151,True
zinc_87777056,OC1CN(CCF)C1,-4.691537529533695,True
zinc_388425296,FC(F)CN(C1CC1)C1COC1,-5.476641693269388,False
zinc_308412238,COCCN(CCCF)CCOC,-5.519329220724287,False
zinc_379379064,C[C@H]1C[C@@H]1CN(CCO)CC(F)F,-4.8490831689119664,True
zinc_308092450,CCCN(CCCCO)CC(F)F,-5.497942482903176,True
zinc_39079706,OCCN1CCC(F)CC1,-5.3824854549231125,True
zinc_649690504,CCC[C@@H](C)[C@@H](CO)NCC(F)F,-5.316278219687265,True
zinc_231347309,C=CCCN(CCO)CC(F)F,-3.941810070467282,True
zinc_335374213,CC(C)N[C@H]1C[C@](C)(F)C1,-4.386941467358038,True
zinc_894658039,C[C@@H](CCO)NCCC(C)(F)F,-4.425585981348254,True
