solvent ID,smiles,EA_0-1,protic
zinc_83267282,NC[C@@H]1COC(=O)O1,-5.247841289119672,True
68421321,C[C@]1(C(OC(=O)O1)(Cl)Cl)Cl,-1.440340721240129,False
zinc_2044105,CCOC(=O)O[C@@H](C)C(=O)OCC,-3.789276315024369,False
zinc_66351463,CCOC1(O)CC1,-4.528385535752037,True
101050837,C[C@H]1C[C@@H](OC(=O)O1)C,-4.660234283935322,False
zinc_1671008,CCOC(=O)C(C)(OCC)OCC,-3.762106207253243,False
zinc_1651844,CCOC(=O)CC1OCCO1,-3.989308810363615,False
19378040,C[C@H]1[C@H](OC(=O)O[C@@H]1C)C,-4.476462835233843,False
zinc_143174189,O=C(CO)OC[C@@H]1COC(=O)O1,-3.319307374093656,True
zinc_1871136,COC(=O)O[C@@H](C)C(=O)OC,-3.725255720207635,False
zinc_1668304,CC(=O)OC[C@H](C)O,-3.950487496373128,True
zinc_39079169,O=COCCN1CCCC1,-3.834660271502256,False
zinc_391830,CCCC(OC)(OC)OC,-5.585748308808546,False
zinc_388483175,COC(=O)CN(C)CCCCF,-3.961309127460363,False
zinc_2041790,CCOC(=O)O[C@@H](C)C(=O)OC,-3.749893347151367,False
zinc_19885673,CC[C@@H](C)NCC(=O)OC,-3.9205739709848095,True
zinc_394175,CCCC1(C)COC(=O)OC1,-3.87835552124241,False
zinc_44589338,COC(OC)(OC)C1CC1,-5.602589034197052,False
11332880,C[C@]1([C@@](OC(=O)O1)(C)Cl)Cl,-1.4844897989630308,False
zinc_1655732,CCCOC(=O)OCCC,-4.151630339895722,False
zinc_308144578,CC[C@H](C)[C@H](C)N[C@H](C)C(=O)OC,-3.964828368913056,True
zinc_391910,COC[C@H](C)OC(=O)C,-3.799643390673878,False
