solvent ID,smiles,EA_0-1
zinc_306366728,C[C@H]1CC[C@H](O)CN1CC(F)F,-4.520305436270134
zinc_385800733,CCOC[C@H](C)N[C@@H]1C[C@H]1CC(C)C,-5.303662373057912
zinc_850530896,C[C@H](CCO)NCCC(C)(C)F,-5.514348698446109
zinc_336263006,CO[C@H](C)CN1CC[C@@H](F)C1,-5.634757365801938
zinc_163939461,CO[C@H](C)CN(C)CC[C@H](C)O,-4.951778022802161
zinc_227714602,CCC[C@H](C)NC[C@@H](COC)OC,-5.333976002075072
zinc_880237536,CO[C@@H](C)CN1CCC[C@@H](CF)C1,-5.594438424870404
zinc_63099980,CC[C@@H](O)CNCCC(F)(F)F,-4.714340391709444
zinc_83939869,CN(CCO)CCC1CC1,-5.614648373057061
zinc_34732441,NC[C@@H]1COCO1,-4.668012055958542
zinc_219352631,CCCCN1CCOC[C@@H]1CC,-5.530862874608537
zinc_307778736,CC[C@@H](O)CNC/C=C\Cl,-2.4311852559573603
zinc_166943526,CCC[C@H](C)NCC(C)(C)OCC,-5.8216989284992025
zinc_200981398,COCCN1CCC(OC)CC1,-5.82890294922374
zinc_336276158,N#CCN1CCC(CF)CC1,-3.5382613761669885
zinc_5134892,OC[C@@H](O)[C@H]1CO1,-4.745505284975196
zinc_85350942,CCCCN(CC)CC(OC)OC,-5.625248829016659
zinc_229384005,CO[C@@H](C)[C@H](C)NCC(F)F,-5.265076298445122
zinc_2044508,CC(C)C1(C(C)C)OC[C@H](C)O1,-5.440113983418483
zinc_2485569,CC(C)C[C@H](O)CNC(C)(C)C,-4.316367606217036
zinc_378861265,CCN(CC=C(C)C)[C@@H](C)CO,-4.181848967878134
zinc_393682544,COC[C@@H](C)NC[C@H]1C[C@H]1C,-5.274204265285089
zinc_218809874,CCCC[C@@H](C)N(C)CCO,-4.564122603107431
zinc_50104001,OCCN(CC(F)F)C1CC1,-5.40159879585618
zinc_877578899,CCC[C@@H](CN1C[C@H](OC)C1)OC,-5.221463548187342
zinc_42338085,COC[C@H](C)N(C)CC#N,-3.6408398362697634
58394480,C[C@@H]1CCCOC1,-4.425805351295256
zinc_307489213,C[C@@H]1CC[C@@H](C)N(C[C@@H](O)CF)C1,-5.861983301556152
zinc_698589010,C=C(CC)CNC[C@@](C)(O)C(F)F,-3.9981519088083406
zinc_307680291,CCC[C@@H](C)[C@H]1CCN1,-5.34031838549192
zinc_125822120,COCC(C)(C)NCCC(F)(F)F,-4.433979293264216
zinc_606897987,C=CCCN(CCOC)C(CC)CC,-3.995880990675064
zinc_308493444,C=CCC[C@@H](O)CN(C)CC(=C)C,-4.021665662177663
zinc_844392263,CC[C@@H]1CN(CCF)[C@H](C)CO1,-5.6440530797886215
zinc_379274414,C[C@H](C1CC1)N(C)CCCF,-3.974534855957603
zinc_716738509,CN(CCCF)CCC(C)(C)O,-4.906575365800177
zinc_20084299,CCCN[C@H](C)[C@@H](C)CC,-5.410404928498184
zinc_1717262,CC(C)C[C@@H](C)NC[C@H](C)O,-4.754478437305877
zinc_658120919,CC[C@H](C)CCN[C@H](C)[C@H](C)OC,-5.383984321244606
zinc_666130769,CC[C@H](N[C@H](C)[C@H](C)OC)[C@@H]1C[C@@H]1C,-5.319600076685472
zinc_2584503,CCC[C@H](C)OCC,-5.593920337824459
zinc_132004387,CO[C@@H](C)[C@H](C)NCCCN(C)C,-5.409644165804114
zinc_44479914,COC[C@@H](C)NC1CCC1,-5.563871046632232
zinc_142366929,CC(C)N[C@H]1C[C@@H](CO)C1,-4.839282031088033
zinc_20188309,CCCCNCCCO,-4.585235195853887
zinc_650187959,C=CCCN1CC[C@@H](O)[C@H]1C,-3.9605963233168033
zinc_49805250,CCOCCCN(C)C[C@@H](C)O,-5.46285255958678
zinc_649866234,CC(C)CN(C)[C@H](C)CCO,-5.006652625906108
zinc_128366752,CSCCCN(C)C[C@H](C)O,-5.373932236268603
zinc_650181803,C[C@H](O)CN(CCCF)CC(F)F,-4.842824201034576
zinc_626043996,CCN(C)C[C@H]1C[C@@H](O)C1,-5.382733438342261
zinc_132940554,CC(C)NCC(C)(C)[C@H](O)C(C)C,-5.1265488642500365
zinc_679853558,COC[C@H]1CCN(C[C@@H](C)OC)C1,-4.211853425909092
zinc_49773534,CC(=CCN1CCC[C@H](O)C1)C,-4.130516588600043
zinc_232687387,CC(=CCN[C@H](CO)C(C)C)C,-4.072489734713745
zinc_132868239,CO[C@@H](C)[C@@H](C)NC(C1CC1)C1CC1,-5.28661593782094
zinc_306605426,CO[C@H](C)CN1CCO[C@@H](C)C1,-5.391805175130836
zinc_842158601,C#C[C@@H](C)N(C)C[C@H](CC)OC,-3.5505841367887223
zinc_4343759,C[C@H]1C[C@@H](O)CN(C)C1,-4.294355844558448
zinc_307027022,C=CCN1C[C@H](O)[C@H](CC)C1,-3.910856814505117
zinc_44480645,C[C@H](O)CNC1CCC1,-5.261041448705845
zinc_40409332,CCNC[C@@H](N)CC,-5.289786806219018
zinc_83399102,C=CCCCN[C@@H](COC)C(C)C,-3.9894307544050087
zinc_216885894,C[C@H]1CN([C@H](C)[C@@H](C)O)CCO1,-5.80521791917459
zinc_70643734,CCOC[C@H](C)N[C@H]1CC[C@H](C)C1,-5.250881133677019
zinc_601067472,C=CC1CCN(CCOCC)CC1,-3.9738165015524105
zinc_84902599,COC[C@@H](NCC#N)C(C)C,-3.569196472538139
zinc_379233319,CC(C)N(CCCCO)CC(F)F,-5.5395256435244775
zinc_308291036,CC[C@@H](C)C(=O)N[C@@H](C)[C@H](C)OC,-4.232452215545004
zinc_308309486,CC[C@H](CN[C@@H](C)[C@H](C)CC)OC,-5.282304976165459
zinc_639393550,CC[C@@H](C)[C@H](CN1CC(C)(C)C1)OC,-5.52625166010221
zinc_168056654,C=C(C)CCN[C@H](CO)C(C)C,-4.0690978528504775
zinc_306691037,CC[C@@H](O)CN1C[C@H](F)C1,-4.574060288081817
zinc_2015893,CC(=O)O[C@H](C)[C@H](C)OC(=O)C,-3.990309473576525
zinc_379416214,C[C@H](CO)N(CCF)C1CCCC1,-5.446036109841922
zinc_608491348,COC[C@@H](C)N1C[C@H](C)O[C@H](C)C1,-5.564031465283997
zinc_1683473,COCCOC(=O)OCCOC,-2.6419566943054886
zinc_652019692,CCC[C@@H](CC)N[C@@H](CO)CCF,-4.447909473575971
zinc_695780364,CO[C@H](C)CN(C)[C@@H](C)CCC#N,-3.712031689121681
zinc_132020533,CC[C@@H]1CCC[C@H]1NCCOC,-4.562899094301382
zinc_379411799,CCC(CC)N[C@H](C)COC(C)C,-5.475819904666117
zinc_4862149,COC[C@@H](C)N,-4.753798880828293
zinc_85697565,COC(=O)CN1C[C@@H](C)[C@@H](C)C1,-5.3411376145076686
zinc_388467684,C=C[C@H](COC)N[C@@H](C)C1CC1,-4.024575964768399
zinc_84988046,CCN1CC(CN)C1,-5.447667481864479
zinc_702573391,C[C@@H](O)[C@@H](C)NCCOCCF,-4.710145662177402
zinc_649245259,C=CCN(CC=C)C[C@H](O)CCC,-3.86149078963746
zinc_602877272,COCCN(C)CC1CCOCC1,-5.561674302590413
zinc_388076366,CN(CCF)C[C@@H](O)C1CC1,-4.993811508806632
zinc_307524855,C=CCN1C[C@@H](O)C[C@H]1C,-3.941593448705313
zinc_15922166,C1CCC(N2CCOCC2)C1,-5.304347830049428
zinc_36228930,CCCC(CCC)NCCOCC,-5.670058791711383
zinc_35098234,CCOCCNC1CCCCCC1,-4.541317585488027
zinc_307742530,CCCCN1[C@H](C)COC[C@H]1C,-5.603052076686612
zinc_642686725,C=C1CCN(C[C@@H](CC)OC)CC1,-4.079651886009935
zinc_3683452,COC[C@H](C)NC1CCCCCCC1,-5.408351709843345
zinc_86121479,CC[C@@H](C)CN[C@H](CO)C(C)C,-5.464498049738713
zinc_126729190,C=CCC[C@H](C)NCCO,-4.059740035231999
zinc_595820609,CCN(CCCC(C)C)[C@H](C)C#N,-3.680827405179285
19366371,C1[C@H]2[C@@H](O1)O2,-3.505988936789892
zinc_648606313,CCC(CC)CN(C(C)C)C1COC1,-5.539532998960619
zinc_166780243,CC(=CCC[C@H](C)N[C@H](C)CO)C,-4.150759676684857
zinc_306640712,CC[C@@H](F)CN1CCOCC1,-5.50890957927469
zinc_1653145,CC1(C)COC(=O)OC1,-3.881379092228259
zinc_160648278,CO[C@H](C)CN(CC#N)C(C)C,-3.7565621181349074
zinc_49754609,CCN(CCO)CCOC(C)C,-5.447686261139592
zinc_650141534,C=CCN(C)[C@@H](CO)CC(C)(C)C,-3.983843556474816
zinc_49804429,CCNCCCCCO,-4.871742370982539
zinc_307687061,OCCN[C@H]1C[C@H](C(F)F)C1,-4.588900549225333
zinc_20037425,FC(F)(F)CNCC1CC1,-4.872400103626992
zinc_19091341,CCCNC(CC)CC,-5.574815025907791
zinc_649322125,C=CCCCCN(C)C[C@@H](C)O,-3.999962613472909
zinc_389317746,CC[C@H](O)CN[C@@H](C)CCC=C(C)C,-4.242268980309024
zinc_2034778,CCCOC,-4.403401595854684
zinc_299805625,C[C@@H]1CN[C@@H](C)[C@H]1C,-5.969779597927234
zinc_656622533,CC[C@@H](C)CN1C[C@](C)(OC)C1,-5.59238932849924
zinc_1695045,C[C@@H]1CC[C@@H](C)N1CCO,-4.841035535752559
zinc_379337608,C=C(C)CCN(C)C[C@H](C)OC,-4.072818762693059
zinc_642700256,C=C(C)CN(C)C[C@@H](CC)OC,-4.06179152952977
zinc_306176094,C=CCN(C)[C@H](CC)CO,-3.989411813472043
zinc_877982597,COCCN(C)CCCC1CC1,-4.452494418651318
zinc_639206697,CC[C@@](C)(CNCC(C)(F)F)OC,-4.31091641658136
zinc_231345999,C=C(CC)CN(CCO)CC(F)F,-4.006142880828237
zinc_219445634,COCCN1CC[C@@H](OC)C1,-5.383535423831735
zinc_104618929,CN[C@@H]1CC[C@H]1O,-4.780771927460639
zinc_70969229,C1CC(N[C@@H]2CCOC2)C1,-5.209693765803375
zinc_382401710,C=CCOCCN(C)CC1CC1,-3.778992035234814
zinc_307588701,CC[C@H](NCCF)C1CC1,-5.333380696373525
637977,C1C[C@@H]2[C@H](C1)O2,-4.517770503626099
zinc_379315758,COCC(C)(C)NCCCCF,-4.410562858032682
zinc_34628223,CCCCOC(=O)OC,-4.614519009325459
zinc_37755887,C[C@@H](O)CNCC(F)F,-4.719215512951054
59962582,C[C@H]1C[C@@H]2[C@H](C1)O2,-4.249353266321264
zinc_42517482,COC[C@H](C)N(C)CCN,-5.519340024869971
zinc_16638891,CCCCNC[C@H](C)O,-4.334658458031511
zinc_87689882,OC[C@H]1CCCCN1CCF,-5.874286205178648
559009,C[C@@H](C(=C)C)OC,-3.987502497409925
zinc_130995210,C[C@@H](NCCOCC(F)F)C1CC1,-5.378990704663487
zinc_395756619,C=C(CC)CN[C@@H](C)[C@@H](C)O,-4.037226540933252
zinc_307085232,C[C@H](O)[C@H]1CCCCN1CC(F)F,-5.638680752328266
zinc_16083058,C1CC1NC1COC1,-5.5019228808274425
zinc_308693663,C=CCC[C@H](CC)NCCOC(C)C,-4.053800288085734
zinc_36923692,CCOCCNC1CC1,-4.21553588808249
zinc_34134462,C[C@@H]1C[C@H](O)CN1C,-4.595298677718484
zinc_393825063,C=CC[C@@H](CC)NC[C@H](O)CC,-3.996377819689599
zinc_83926474,CCOC[C@H](C)NCCC1CC1,-5.347248234192956
zinc_669689323,CC[C@H]1CCCN1CCOCC(C)C,-5.309218424869624
zinc_203091298,CCNC[C@@H](O)CF,-4.635581137823917
zinc_616581433,COC[C@H](C)N[C@@H]1CCC[C@H]1F,-5.335818607254288
zinc_97759103,C[C@H]1COC[C@@]1(C)O,-4.349630093263463
zinc_652019645,CC(C)CCCN[C@@H](CO)CCF,-4.471424574093559
zinc_2159585,CCN(CC)CC[C@H](O)C(F)(F)F,-5.679316812437304
zinc_2029770,CC[C@@H](C)O[C@H](C)CC,-5.605459730569383
zinc_4996414,COCCN[C@@H]1CC[C@H](C)CC1,-5.577886986527675
zinc_393797,CCOC(CN1CCCC1)OCC,-5.577861229014505
154909,CC(=C)[C@H]1CO1,-3.779974350257668
zinc_37468978,CCCN[C@@H](C(C)C)C1CC1,-5.666007237306364
zinc_51837854,C=C(C)CN(C)C[C@@H](C)O,-4.057835865286115
zinc_336555752,CC[C@H]1CN(CC2CC2)CCO1,-5.503559237303787
zinc_306948584,C#C[C@@H](C)N(C)C[C@H](C)O,-3.5341418445620256
zinc_224171259,CO[C@@H](C)CN[C@@H](C)CC#N,-3.6971826176167513
zinc_679851098,CC[C@@H]1CCCN1C[C@@H](C)OC,-5.464515266320735
zinc_307949782,CC(C)(C)CN(CCO)CCF,-4.822269166838869
zinc_59234479,C[C@H](O)C[C@H]1CCOC1,-4.825494271502537
zinc_76570055,C[C@H]1COC[C@@H]1N,-4.637135776164433
zinc_669690335,CC(C)COCCN(C)C1CCC1,-5.340428447672693
zinc_91252209,FCCC1CCNCC1,-4.41508833989498
zinc_132001313,CCCCCCN[C@@H](C)[C@H](C)OC,-4.528579444558853
zinc_379327903,C=C(C)CCN(CC)CCOC,-4.065321898445385
zinc_13568037,CNC[C@H](C)OC,-4.3242835150249865
zinc_113116322,COCCN1C[C@H]2C[C@H]2C1,-5.881041328496441
zinc_226279203,CN(CC(F)(F)F)[C@@H]1CCC[C@H]1O,-5.097084074612141
zinc_1657466,CN1CCCC1(C)C,-5.770409092228186
zinc_638184916,CCC[C@H](CN1CCCCC1)OC,-4.267590232125512
zinc_34161438,C1CCCC(N2CCOCC2)CC1,-4.434221915029962
zinc_34361624,CCC(=O)OC[C@@H]1COC(=O)O1,-3.915585473575673
zinc_125876700,CN(C)C1(CO)CC1,-5.614127268392753
zinc_44688301,CCOC[C@@H](C)NC1CCCC1,-5.46785175336919
zinc_16637923,CCCCCCN1CCOCC1,-5.20710036683613
zinc_657620524,CO[C@@H](C)CNC[C@H]1CCCC[C@H]1C,-5.270368470467332
zinc_159128131,C[C@H](CO)N(C)CCCF,-4.762516370984914
zinc_37180515,COCCNCC1CCC1,-5.327716495337151
zinc_308295151,CO[C@@H](CNCC1CC1)C(F)(F)F,-4.434129823835036
zinc_379577864,C=C[C@H](CO)N[C@@H](CC)[C@@H](C)CCC,-3.8803678943029927
zinc_19881717,COCCNC1CCCCC1,-4.363605160621929
zinc_232992349,CCCCN[C@@H](COCC)C(C)C,-5.3825059585506985
zinc_38116557,CC[C@H](C)N[C@H](CO)CC(C)C,-4.924375747151014
zinc_32210940,CO[C@H](C)[C@@H](C)O,-4.810379191708702
zinc_5020049,CCN1CC[C@@H](O)C1,-5.099220627978276
zinc_645134772,C=CCOCCN(CC)CC1CCC1,-3.788630113991299
zinc_697856876,COC[C@@H](C)NCC[C@@H](C)N(C)C,-4.371027689118762
zinc_19439148,C[C@@H]1CCCN(CC#N)C1,-3.6149998507774495
zinc_698586370,C=C(C)CCNC[C@@](C)(O)C(F)F,-4.122315380307201
zinc_378870999,C=C(C)CCN(CC)[C@@H](C)CO,-4.1012311854926615
zinc_38462345,O=C1COCO1,-3.708132847667733
zinc_652019210,C=CCC[C@H](C)N[C@H](CO)CCF,-4.0327460538854805
zinc_39384929,C=CCN(CC=C)CCCC,-3.928725684973709
zinc_22218636,CN(C[C@@H]1CO1)C1CCCCC1,-5.550654236267286
zinc_78730571,CN[C@@H](C)C(C)(C)O,-5.395582934716564
zinc_19904677,COC[C@@H](C)N[C@H](C)C1CC1,-5.629286561659164
zinc_39320994,CNCC[C@H]1CCN(C)C1,-4.539739830051556
zinc_5194690,CCN1CCC[C@@H]1CO,-3.7915474487055327
zinc_114211988,CCOC(=O)OCCCF,-5.84039481450474
zinc_679852392,CO[C@H](C)CN1CC[C@@H](C)[C@H]1C,-5.446173653886808
zinc_34115108,CC[C@@H](O)CNC,-4.716023413471943
zinc_20508819,CCC(C)(C)OCCN,-5.737540808289011
zinc_308270631,CC[C@H](CO)N[C@H]1C[C@H](C(F)F)C1,-5.207760416580561
zinc_393324333,CCOCCN(C)[C@H](C)COC,-5.761172113991914
zinc_226657762,CCCCCN(CCO)CC(F)F,-4.776425131602812
zinc_639475780,CCC(F)(F)CN1CC[C@@H](O)C1,-2.8984431647667463
zinc_307939818,CCOCCN(CC)CCCF,-5.231703668395887
zinc_378910279,C=C[C@H](COC)NCC1CC1,-3.8977808082894327
zinc_156877951,COC[C@H](N[C@@H](C)C1CCC1)C(C)C,-4.142176820722579
zinc_307913734,C=CCN(CCOC)C1CC1,-3.9240595336788138
zinc_20085525,CCCCC[C@H](C)NC(C)C,-4.719899003108678
zinc_388347638,C=CCN(CCCCC)CCOC,-3.886579388598837
zinc_6662212,CCN(CC)CC[C@@H](C)N,-4.768162897408427
zinc_2170194,CCNC[C@@H]1CCCO1,-4.569763121243067
zinc_108279733,N#CCN1CCC1,-3.5537555709839257
zinc_42494191,CC[C@H](O)CN(CC)CCOC,-5.614294719168017
zinc_82534558,COC(CNCC(OC)OC)OC,-5.103448254923994
zinc_88026817,OC1CN(CCCF)C1,-4.642765705699209
zinc_689908170,C[C@H](O)[C@@H](C)N1CC[C@@H](F)C1,-5.400112161655264
zinc_19735763,C[C@@H](CN)N1CCCC1,-5.4091606196885
zinc_39223274,CC[C@@H]1CCCN1CC,-5.472846501553748
zinc_50103711,COCCN(CCO)C(C)C,-4.794655631088345
zinc_388149413,CC[C@H](CO)NCCCCF,-4.3474522632134205
zinc_220458297,C1CC(CCN2CCOCC2)C1,-5.569315500515864
zinc_649999839,COCCN1CC[C@@H](OC)[C@H](C)C1,-5.640099786530384
zinc_649482939,C=CCCCCN(CC=C)CCOC,-3.9188482176146633
zinc_2539247,C=CCOCCCC,-3.789074592745977
zinc_49826443,CCCN(CC=C(C)C)CCO,-4.191141340933814
zinc_33646722,C[C@@H](O)N1CCCCC1,-5.540734279794265
zinc_319563683,CC(C)[C@@H](C)NCC[C@H](C)N,-5.501801664250216
zinc_161812034,CCOC[C@@H](C)N[C@@H]1C[C@H](C)C1,-5.398344808287036
zinc_1473371289,CC[C@@H](C)[C@@H](C)N(C)[C@@H]1C[C@@H](O)C1,-5.424000449739302
zinc_87147884,C=CC[C@H](C)[C@H](C)NCCOC,-4.061954211399135
zinc_666164206,CO[C@H](C)[C@@H](C)N[C@@H]1C[C@H]1CC(C)C,-5.474904623834214
zinc_382056477,CCC[C@H](C)N[C@@H](CO)CC(F)F,-4.750014574092625
zinc_160192673,C=C(C)CCN(C)CC(=O)OC,-4.081524128499983
zinc_307463661,C[C@H]1CC[C@@H](C)N1CC1CCC1,-5.672878781346638
zinc_308043028,CC(C)CC[C@H](O)CN1CCC1,-5.228994225907306
zinc_379394413,C=CCN(CCCCF)CCOC,-3.863872605180432
zinc_160383087,CN(CC(F)F)[C@@H]1CCCC[C@@H]1O,-5.242992140934525
12465995,C[C@H]1CCCCO1,-4.643295917097916
zinc_306400331,COC[C@@H](C)N1CCCCCC1,-5.5701659834225055
zinc_307886893,CO[C@@H](C)[C@@H](C)NCCCF,-4.280613510880192
zinc_102981579,C[C@H]1[C@H](C)C[C@@H](O)CN1C,-6.14355419481886
zinc_42399796,CCCN[C@@H]1CCC[C@@H]1C,-5.38012187979319
zinc_229962617,C=CCC[C@H](C)NC[C@H](O)CC,-4.046400822797884
zinc_169795792,CC[C@H](C)OC(=O)OCCCF,-4.549131030052675
zinc_78730554,CCC1CNC1,-4.7110352663212325
zinc_219050678,CCOC1CN(CC(C)C)C1,-4.345256219688454
zinc_34850433,CCCOC(=O)OCC(F)F,-5.881840511915442
zinc_661241311,C=CCN(CC(=C)CC)[C@@H](C)COC,-3.840606188604972
zinc_50521385,OCCOC1CCC1,-5.3944016186515045
zinc_5419880,CCCCNCCOC,-4.327576300518675
zinc_42784157,CC[C@@H](C)C[C@H]1CCNC1,-5.481589075647876
zinc_698615302,CO[C@H](C)CNC[C@@](C)(O)C(F)F,-5.618235915025403
zinc_307601653,C[C@H]1[C@H](C)CCN1C[C@@H](O)CF,-4.767571013469108
zinc_6020286,COC(OC)[C@H](C)N,-5.367283834199047
zinc_150129567,C[C@H]1CC[C@@H](CCO)O1,-5.5905672538857365
zinc_39434535,CC(C)[C@H](N)C(C)(C)O,-5.679024750260711
zinc_395506293,COCC(COC)N[C@@H](C)C1CC1,-5.389047450776038
zinc_83428626,C[C@@H]1OCC1=O,-3.3407874963725166
zinc_379362063,CCOCCCCN[C@H](C)COC,-5.431498607249801
zinc_615340312,CCCCOCCN(C)C1CCCC1,-5.373496513989898
zinc_5532289,C[C@H](O)CC[C@@H](C)C[C@@H]1CCCO1,-5.693388793780503
zinc_644996449,CC(C)[C@H](O)CN1[C@@H](C)CC[C@@H]1C,-5.4396062424858505
zinc_108284179,CC(C)[C@H]1CN(C[C@H](C)O)C1,-4.402385386529081
zinc_20188311,CCNCCCO,-4.341352043523824
zinc_36379734,COCCCNCCOC,-4.331688853885581
zinc_53550313,CO[C@@H](C)CNC1CCCCC1,-4.294673421762197
zinc_379414681,CC[C@@H]1CN(CCCF)C[C@H](C)O1,-5.450289332641424
zinc_258639086,CC(C)NC[C@H](CO)C(C)C,-4.289331001036813
zinc_85350972,CCCN(CCC)CC(OC)OC,-5.626841187563721
zinc_1657469,C[C@H]1CCC[C@@H](C)N1C,-4.612392236269386
zinc_308068275,CCC(CC)(CNC(C)C)OC,-5.398408986526668
zinc_52630470,CCC(C)(C)OCCNCC(C)C,-5.732532696372776
zinc_35246916,CCC[C@@H](C)N(C)CC#N,-3.637766312952196
zinc_307702657,CC[C@H](F)CN1CCCC1,-5.422979713988456
zinc_104633087,CC(C)(F)[C@@H](O)CN,-5.615888990672721
zinc_336262865,C[C@@H](O)CN1CC[C@H](F)C1,-4.806902196890099
zinc_638070478,CCC[C@@H](CN1CCC[C@H]1C)OC,-5.49925164352203
zinc_124026527,CO[C@H](C)CN[C@H](C)C1CCC1,-5.294034209326623
zinc_335845000,COCCN1[C@@H](C)CCC[C@@H]1C,-4.7121933575148605
zinc_388172,C[C@@H]1CNC[C@@H](C)O1,-4.285235637306148
zinc_156535679,CCC[C@H](C)N(C)C[C@H](C)N,-5.38739209948282
zinc_698588162,C=CCNC[C@](C)(O)C(F)F,-3.883410837305331
zinc_308220217,COC[C@@H](C)N[C@H]1CCC(F)(F)C1,-4.61178922487174
zinc_306343254,C[C@@H]([C@@H](C)O)N1CCC(F)(F)C1,-3.964799027978272
zinc_308262083,COC[C@@H](C)NCC1CC(F)(F)C1,-4.374714354402466
zinc_144141673,CCC(CC)(CO)OC,-4.741127127461722
zinc_335655403,CCN1[C@@H](C)CCC[C@@H]1CO,-6.022833958547158
zinc_143731451,C=C(C)CN(C)CCCC,-4.0413452373062295
zinc_649866036,CCOCCN(C)[C@@H](C)CCO,-5.652086837304669
zinc_929786660,CC[C@H](CO)N1CC[C@@H](C)[C@@H]1C,-4.728955355440116
zinc_307326159,O[C@@H](CF)CN1CCCCCCC1,-5.486354458033609
zinc_200362502,C#CCN(CCC(C)C)CCC(C)C,-3.5260317575154603
zinc_50103500,O[C@H]1CCCN(CC(F)F)C1,-4.774137212435401
zinc_44122832,CC(C)N(C=O)CCO,-4.2973565678755445
zinc_330225,C[C@H](O)C(=O)N(C)C,-4.012060884974127
zinc_308133453,CC(C)[C@H](F)C(=O)N(C)C[C@@H](C)O,-2.788085073579272
zinc_321904506,CC[C@@H](NCCOC(C)C)[C@H]1C[C@H]1C,-5.427823662174991
zinc_235460969,C=CCCCCCN(C)[C@H](C)CO,-3.999583875647889
zinc_39103459,CC(C)[C@H]1CN(C)CCN1C,-5.893429641450323
zinc_1698849,CCCC(=S)N1CCOCC1,-3.1643671772041664
zinc_308143126,C=C[C@H](COC)N[C@@H]1C[C@H](C)C1,-3.9563381699489546
zinc_1336783190,C=C[C@@H](C)NC[C@@H](O)CCC(C)C,-3.892775148186777
zinc_50113537,C=C(C)CN1CCC[C@H]1CO,-4.011818128497841
zinc_388417813,CC(=O)N(C)C[C@@H](O)C(F)(F)F,-3.819127117101389
zinc_36154319,CC(C)N1CCCC1,-5.39028607461049
zinc_42555997,CC[C@H](C)[C@@H](C)NCCCC#N,-3.687837247668271
zinc_51821927,C[C@@H](O)CN(C)CC1CCCC1,-5.439147591710232
zinc_229976841,C=CCCCNC[C@H](O)CC,-3.9686009823840815
zinc_380378276,COC(CN1C[C@H]2C[C@H]2C1)OC,-4.25711683937929
zinc_166958966,C=CCC[C@H](C)NCC(C)(C)OCC,-4.026580201035575
zinc_87439986,COCCN[C@@H]1C[C@H](C)C1,-5.278351197927536
zinc_69662977,COC[C@H](C)N[C@@H](C)CC1CC1,-5.61435027564834
zinc_100024494,C1NC[C@@H]2C[C@H]12,-4.174047486009925
zinc_69666174,C[C@@H](O)CN[C@H](C)CC1CC1,-4.758754831088306
zinc_886328106,CC(C)OCCN1C[C@H]2C[C@H]2C1,-5.52168630258971
zinc_1640941,CN1CCCCC1,-4.614282800000645
zinc_44479821,C=CCNC1CCC1,-3.901427382384236
zinc_1653261,CCN(CC)C[C@@H](O)C=O,-3.119672988602044
zinc_1713177,CCCCCCN1CC1,-4.579596994818228
zinc_70623890,CCOCCN[C@H](CC)COC,-4.373623135751124
zinc_5513689,CCCCN(O)CCCC,-3.273206572021288
zinc_308364263,C=CCN(CCOC)CC1CCC1,-3.877431834196024
zinc_2016732,CC1(C)OC(=O)OC1(C)C,-5.413227962696053
119044,CN(C)P(=O)(N1CC1)N1CC1,-3.731660315025626
zinc_306542085,C[C@H](F)CCN1CCO[C@@H](C)C1,-4.5212484414491
zinc_34144094,C=C1OC(=O)OC1(CC)CC,-3.600951821759128
zinc_307280887,C[C@H](CF)NCC1(C)CC1,-3.972932043523283
zinc_19834735,CC(C)CN(C)CCCN,-5.563340296371464
zinc_37468916,CCN[C@@H](CC)C1CC1,-4.293086101554363
zinc_379371871,C=C(C)CCN(CC)CCOCC,-4.079517952332445
zinc_1719010,CCOCCCO,-4.408091430052614
zinc_5356784,COCC(C)(C)CO,-4.783987197927272
zinc_66055229,CN1CC[C@H]1CO,-4.743659204143717
zinc_2031623,CCCOCC,-4.393827479793771
542352,CC(=C)CCOC,-4.067931086010569
zinc_20282045,C1CCC(NC2CC2)C1,-5.296811548185454
zinc_164449285,COC[C@H](C)N[C@H](C)C[C@H](C)O,-4.099509392745274
zinc_34251241,C#CCCCOC,-3.73597219274738
zinc_261507124,FC1(F)CC[N@](C2COC2)C1,-4.262686254921146
zinc_1716842,CCCCC[C@H](C)NC[C@@H](C)O,-6.309799784451428
zinc_30834289,CCNC[C@@H](O)CC,-4.72914748601055
zinc_131903613,CCOC[C@H](C)NC1CC1,-5.483685753365341
zinc_308165110,C[C@@H]1CC[C@@H]1NCCOCC(F)F,-5.393279092229955
zinc_117698199,C[C@@H]1OC[C@@H]1CO,-4.7765603854919725
zinc_902992062,COC[C@@H](C)N1CCC[C@H](F)C1,-5.51186913367876
zinc_663341751,CC(C)CNCCOCCF,-4.3210212290153045
zinc_113114848,COCCN1[C@H]2CC[C@@H]1CC2,-5.525890677719744
zinc_147317476,CC(C)N1C[C@@H](O)[C@H](C)C1,-4.782946793782354
zinc_393566464,CCOCCN1CCCCCCC1,-4.544864012436441
zinc_666193927,COCC[C@@H](C)CN[C@@H](C)COC,-6.104044945079026
zinc_149264609,COCCN1[C@H](C)CC[C@H]1C,-5.5195527937815925
zinc_5954463,CC[C@H]1COCO1,-4.367012777202289
zinc_1674259,C=CCN(CC=C)CCO,-3.8261379025901774
zinc_307978647,CO[C@H](C)[C@@H](C)N[C@H]1CC[C@H]1C,-5.348396868396823
zinc_72267059,CC1(C)C[C@H](CO)O1,-4.8825250963712845
zinc_1617955635,C[C@H]1[C@@H](O)CCN1CCF,-4.448488182384188
zinc_218958350,CCN1CCC2(CCC2)CC1,-5.621388731607942
